Date,Rate
1991-01-11,1.2939958592132506
1991-01-14,1.2878300064391501
1991-01-15,1.2804097311139564
1991-01-16,1.2675877804537963
1991-01-17,1.2792631444288092
1991-01-18,1.2856775520699408
1991-01-21,
1991-01-22,1.278772378516624
1991-01-23,1.2753475322025252
1991-01-24,1.284191601386927
1991-01-25,1.2886597938144329
1991-01-28,1.2800819252432156
1991-01-29,1.2761613067891782
1991-01-30,1.2738853503184713
1991-01-31,1.2777919754663942
1991-02-01,1.278772378516624
1991-02-04,1.2792631444288092
1991-02-05,1.2878300064391501
1991-02-06,1.284191601386927
1991-02-07,1.2794268167860798
1991-02-08,1.2827090815802977
1991-02-11,1.2832028743744386
1991-02-12,1.2805736970162631
1991-02-13,1.2698412698412698
1991-02-14,1.2708095056551023
1991-02-15,1.26806999746386
1991-02-18,
1991-02-19,1.2690355329949239
1991-02-20,1.2701638511367968
1991-02-21,1.2690355329949239
1991-02-22,1.2758356723653992
1991-02-25,1.276650070215754
1991-02-26,1.2755102040816326
1991-02-27,1.2761613067891782
1991-02-28,1.2733987011333248
1991-03-01,1.27420998980632
1991-03-04,1.2881617931212161
1991-03-05,1.2941633234114145
1991-03-06,1.3008976193573565
1991-03-07,1.3017443374121322
1991-03-08,1.3024225058609011
1991-03-11,1.3039509714434736
1991-03-12,1.3032712107389548
1991-03-13,1.3070186903672723
1991-03-14,1.3007284079084287
1991-03-15,1.2965123816932451
1991-03-18,1.302252897512697
1991-03-19,1.2993762993762994
1991-03-20,1.3015749056358195
1991-03-21,1.2966804979253113
1991-03-22,1.2936610608020698
1991-03-25,1.297016861219196
1991-03-26,1.2965123816932451
1991-03-27,1.2916559028674761
1991-03-28,1.2903225806451613
1991-03-29,1.2936610608020698
1991-04-01,1.2903225806451613
1991-04-02,1.2903225806451613
1991-04-03,1.2843565373747754
1991-04-04,1.2751849018107626
1991-04-05,1.272264631043257
1991-04-08,1.2745347947998982
1991-04-09,1.2727504136438845
1991-04-10,1.2704865963664083
1991-04-11,1.2790995139421846
1991-04-12,1.2748597654258031
1991-04-15,1.2815583749839805
1991-04-16,1.282215668675471
1991-04-17,1.2836970474967908
1991-04-18,1.286008230452675
1991-04-19,1.2939958592132506
1991-04-22,1.2981955082435415
1991-04-23,1.2903225806451613
1991-04-24,1.291822761917065
1991-04-25,1.2873326467559216
1991-04-26,1.2828736369467608
1991-04-29,1.2833675564681726
1991-04-30,1.2797542871768621
1991-05-01,1.2840267077555212
1991-05-02,1.2853470437017995
1991-05-03,1.287995878413189
1991-05-06,1.2828736369467608
1991-05-07,1.2809017548354042
1991-05-08,1.2758356723653992
1991-05-09,1.277139208173691
1991-05-10,1.2758356723653992
1991-05-13,1.283532280836863
1991-05-14,1.2840267077555212
1991-05-15,1.2763241863433312
1991-05-16,1.2764871074802144
1991-05-17,1.2779552715654952
1991-05-20,1.278118609406953
1991-05-21,1.2878300064391501
1991-05-22,1.2961762799740766
1991-05-23,1.3218770654329148
1991-05-24,1.3175230566534915
1991-05-27,
1991-05-28,1.315270288044193
1991-05-29,1.314924391847469
1991-05-30,1.3218770654329148
1991-05-31,1.316829075585989
1991-06-03,1.3201320132013201
1991-06-04,1.3157894736842106
1991-06-05,1.315270288044193
1991-06-06,1.3320900492873318
1991-06-07,1.3306719893546242
1991-06-10,1.3297872340425532
1991-06-11,1.3245033112582782
1991-06-12,1.3248542660307365
1991-06-13,1.3262599469496021
1991-06-14,1.3253810470510272
1991-06-17,1.3161358252171624
1991-06-18,1.310615989515072
1991-06-19,1.3104442405975625
1991-06-20,1.3087292239235702
1991-06-21,1.3071895424836601
1991-06-24,1.3080444735120995
1991-06-25,1.3071895424836601
1991-06-26,1.303780964797914
1991-06-27,1.3029315960912053
1991-06-28,1.303780964797914
1991-07-01,1.3070186903672723
1991-07-02,1.3083867591259977
1991-07-03,1.308557969118032
1991-07-04,
1991-07-05,1.3070186903672723
1991-07-08,1.3046314416177431
1991-07-09,1.3071895424836601
1991-07-10,1.3048016701461378
1991-07-11,1.3048016701461378
1991-07-12,1.2987012987012987
1991-07-15,1.2923235978288963
1991-07-16,1.2894906511927788
1991-07-17,1.2886597938144329
1991-07-18,1.2936610608020698
1991-07-19,1.2845215157353886
1991-07-22,1.2894906511927788
1991-07-23,1.2923235978288963
1991-07-24,1.2901561088891755
1991-07-25,1.297016861219196
1991-07-26,1.2889920082495487
1991-07-29,1.2884937508053085
1991-07-30,1.2833675564681726
1991-07-31,1.2853470437017995
1991-08-01,1.2878300064391501
1991-08-02,1.2836970474967908
1991-08-05,1.281722635221738
1991-08-06,1.2784454103809768
1991-08-07,1.2763241863433312
1991-08-08,1.2779552715654952
1991-08-09,1.2763241863433312
1991-08-12,1.2756729174639623
1991-08-13,1.2779552715654952
1991-08-14,1.2786088735455823
1991-08-15,1.2845215157353886
1991-08-16,1.286008230452675
1991-08-19,1.2836970474967908
1991-08-20,1.2795905310300704
1991-08-21,1.2755102040816326
1991-08-22,1.2704865963664083
1991-08-23,1.2730744748567793
1991-08-26,1.2746972594008923
1991-08-27,1.2753475322025252
1991-08-28,1.2746972594008923
1991-08-29,1.2751849018107626
1991-08-30,1.273560876209883
1991-09-02,
1991-09-03,1.2851818532322323
1991-09-04,1.27420998980632
1991-09-05,1.2729124236252547
1991-09-06,1.271132579128003
1991-09-09,1.2650221378874131
1991-09-10,1.2693577050012694
1991-09-11,1.2664640324214793
1991-09-12,1.2565971349585323
1991-09-13,1.2558081125204068
1991-09-16,1.2514078338130397
1991-09-17,1.2507817385866167
1991-09-18,1.25
1991-09-19,1.2567550584391103
1991-09-20,1.254075746175069
1991-09-23,1.2482836100362003
1991-09-24,1.2496875781054737
1991-09-25,1.256123602562492
1991-09-26,1.260239445494644
1991-09-27,1.2554927809165097
1991-09-30,1.2507817385866167
1991-10-01,1.2545477355413372
1991-10-02,1.249375312343828
1991-10-03,1.257387149503332
1991-10-04,1.2594458438287153
1991-10-07,1.2562814070351758
1991-10-08,1.2603982858583311
1991-10-09,1.257071024512885
1991-10-10,1.258970162407151
1991-10-11,1.2547051442910915
1991-10-14,
1991-10-15,1.25
1991-10-16,1.257071024512885
1991-10-17,1.2547051442910915
1991-10-18,1.2531328320802004
1991-10-21,1.2550200803212852
1991-10-22,1.2578616352201257
1991-10-23,1.2755102040816326
1991-10-24,1.2732365673542145
1991-10-25,1.2730744748567793
1991-10-28,1.2751849018107626
1991-10-29,1.2704865963664083
1991-10-30,1.2746972594008923
1991-10-31,1.283532280836863
1991-11-01,1.2804097311139564
1991-11-04,1.2746972594008923
1991-11-05,1.2761613067891782
1991-11-06,1.2755102040816326
1991-11-07,1.2750223128904756
1991-11-08,1.2732365673542145
1991-11-11,
1991-11-12,1.2709710218607015
1991-11-13,1.272264631043257
1991-11-14,1.2717792191275594
1991-11-15,1.2737230925996688
1991-11-18,1.2712941774726672
1991-11-19,1.2685525815045033
1991-11-20,1.2674271229404308
1991-11-21,1.2640626975097964
1991-11-22,1.2634238787113077
1991-11-25,1.2629451881788332
1991-11-26,1.2677484787018256
1991-11-27,1.2709710218607015
1991-11-28,
1991-11-29,1.2748597654258031
1991-12-02,1.2755102040816326
1991-12-03,1.2730744748567793
1991-12-04,1.2737230925996688
1991-12-05,1.2790995139421846
1991-12-06,1.2846865364850977
1991-12-09,1.292824822236587
1991-12-10,1.2939958592132506
1991-12-11,1.2953367875647668
1991-12-12,1.2968486577616392
1991-12-13,1.2978585334198574
1991-12-16,1.2936610608020698
1991-12-17,1.2924906294429364
1991-12-18,1.2934937265554263
1991-12-19,1.2961762799740766
1991-12-20,1.303780964797914
1991-12-23,1.315097317201473
1991-12-24,1.3156163662675964
1991-12-25,
1991-12-26,1.3144058885383807
1991-12-27,1.311647429171039
1991-12-30,1.3163090693694879
1991-12-31,1.3170025023047545
1992-01-01,
1992-01-02,1.3218770654329148
1992-01-03,1.3206550449022716
1992-01-06,1.3087292239235702
1992-01-07,1.3243279035889286
1992-01-08,1.3220518244315178
1992-01-09,1.3395847287340923
1992-01-10,1.357773251866938
1992-01-13,1.3477088948787062
1992-01-14,1.3408420488066506
1992-01-15,1.3486176668914363
1992-01-16,1.3478905512872354
1992-01-17,1.3458950201884252
1992-01-20,
1992-01-21,1.3326226012793179
1992-01-22,1.331026221216558
1992-01-23,1.3424620754463685
1992-01-24,1.3517166801838334
1992-01-27,1.3544629554381689
1992-01-28,1.3435442697836895
1992-01-29,1.3457139012245998
1992-01-30,1.3368983957219251
1992-01-31,1.3296104241457254
1992-02-03,1.3290802764486975
1992-02-04,1.335113484646195
1992-02-05,1.341021858656296
1992-02-06,1.3368983957219251
1992-02-07,1.3315579227696406
1992-02-10,1.336719689881032
1992-02-11,1.3315579227696406
1992-02-12,1.3308490817141336
1992-02-13,1.3271400132714002
1992-02-14,1.3262599469496021
1992-02-17,
1992-02-18,1.3260840737302746
1992-02-19,1.3206550449022716
1992-02-20,1.3231013495633765
1992-02-21,1.3273161667109106
1992-02-24,1.3315579227696406
1992-02-25,1.3289036544850499
1992-02-26,1.3356484573260317
1992-02-27,1.3274923669188903
1992-02-28,1.3266118333775536
1992-03-02,1.3253810470510272
1992-03-03,1.3285505513484788
1992-03-04,1.3296104241457254
1992-03-05,1.3259082471492973
1992-03-06,1.3241525423728815
1992-03-09,1.3215276860050218
1992-03-10,1.320829480914014
1992-03-11,1.3250298131707963
1992-03-12,1.326963906581741
1992-03-13,1.3250298131707963
1992-03-16,1.3246787653993906
1992-03-17,1.320480654958405
1992-03-18,1.3154433043935807
1992-03-19,1.3159626266614028
1992-03-20,1.3170025023047545
1992-03-23,1.314924391847469
1992-03-24,1.3133701076963489
1992-03-25,1.3092432573972244
1992-03-26,1.3080444735120995
1992-03-27,1.3056534795665231
1992-03-30,1.303780964797914
1992-03-31,1.2987012987012987
1992-04-01,1.3044612575006522
1992-04-02,1.3049719431032234
1992-04-03,1.3046314416177431
1992-04-06,1.310272536687631
1992-04-07,1.3109596224436286
1992-04-08,1.316655694535879
1992-04-09,1.3109596224436286
1992-04-10,1.30941469163284
1992-04-13,1.3092432573972244
1992-04-14,1.3053126223730585
1992-04-15,1.3071895424836601
1992-04-16,1.3042911177774879
1992-04-17,1.303780964797914
1992-04-20,1.3019138133055592
1992-04-21,1.3080444735120995
1992-04-22,1.3114754098360657
1992-04-23,1.321003963011889
1992-04-24,1.3262599469496021
1992-04-27,1.322401481089659
1992-04-28,1.3241525423728815
1992-04-29,1.3176966662274343
1992-04-30,1.3218770654329148
1992-05-01,1.3236267372600927
1992-05-04,1.3266118333775536
1992-05-05,1.3189132155104195
1992-05-06,1.3241525423728815
1992-05-07,1.331026221216558
1992-05-08,1.3260840737302746
1992-05-11,1.332800213248034
1992-05-12,1.3292569453675396
1992-05-13,1.3289036544850499
1992-05-14,1.3203063110641668
1992-05-15,1.3203063110641668
1992-05-18,1.3187392852433075
1992-05-19,1.3201320132013201
1992-05-20,1.3217023526301876
1992-05-21,1.3189132155104195
1992-05-22,1.320480654958405
1992-05-25,
1992-05-26,1.3183915622940015
1992-05-27,1.3192612137203166
1992-05-28,1.3189132155104195
1992-05-29,1.321353065539112
1992-06-01,1.3203063110641668
1992-06-02,1.3201320132013201
1992-06-03,1.310615989515072
1992-06-04,1.310787783457858
1992-06-05,1.310615989515072
1992-06-08,1.3089005235602094
1992-06-09,1.3104442405975625
1992-06-10,1.3128528291978467
1992-06-11,1.3130252100840336
1992-06-12,1.3182177695755337
1992-06-15,1.3271400132714002
1992-06-16,1.3273161667109106
1992-06-17,1.3289036544850499
1992-06-18,1.3253810470510272
1992-06-19,1.329433661260303
1992-06-22,1.33422281521014
1992-06-23,1.3301409949454641
1992-06-24,1.3301409949454641
1992-06-25,1.3333333333333333
1992-06-26,1.3395847287340923
1992-06-29,1.3385089010841922
1992-06-30,1.3374348000534972
1992-07-01,1.3388673182487616
1992-07-02,1.3475272874275703
1992-07-03,1.3433637829124128
1992-07-06,1.3428226131328052
1992-07-07,1.3448090371167294
1992-07-08,1.339405304045004
1992-07-09,1.34390538906061
1992-07-10,1.3399437223636608
1992-07-13,1.3412017167381973
1992-07-14,1.3388673182487616
1992-07-15,1.34390538906061
1992-07-16,1.3455328310010766
1992-07-17,1.3435442697836895
1992-07-20,1.341381623071764
1992-07-21,1.3395847287340923
1992-07-22,1.3368983957219251
1992-07-23,1.336719689881032
1992-07-24,1.3404825737265416
1992-07-27,1.3446282102998521
1992-07-28,1.3444474321054047
1992-07-29,1.3446282102998521
1992-07-30,1.34390538906061
1992-07-31,1.3435442697836895
1992-08-03,1.3442667025137787
1992-08-04,1.3487995683841383
1992-08-05,1.3581420616596498
1992-08-06,1.3564839934888768
1992-08-07,1.3564839934888768
1992-08-10,1.3559322033898304
1992-08-11,1.3723068478111706
1992-08-12,1.3923698134224451
1992-08-13,1.3914011409489355
1992-08-14,1.3867702121758425
1992-08-17,1.3833171946327294
1992-08-18,1.3883104262113009
1992-08-19,1.3783597518952446
1992-08-20,1.3850415512465375
1992-08-21,1.3875398917718884
1992-08-24,1.4011489421325487
1992-08-25,1.4060742407199098
1992-08-26,1.3987970345502867
1992-08-27,1.3956734124214933
1992-08-28,1.394700139470014
1992-08-31,1.397428731134712
1992-09-01,1.3939224979091163
1992-09-02,1.392563709789723
1992-09-03,1.3888888888888888
1992-09-04,1.3888888888888888
1992-09-07,
1992-09-08,1.4029180695847363
1992-09-09,1.3921759710427397
1992-09-10,1.3840830449826989
1992-09-11,1.3785497656465397
1992-09-14,1.3640703860319192
1992-09-15,1.3678019422787582
1992-09-16,1.3694878115584772
1992-09-17,1.3666803334700013
1992-09-18,1.36518771331058
1992-09-21,1.37797988149373
1992-09-22,1.38217000691085
1992-09-23,1.3850415512465375
1992-09-24,1.3825521913452232
1992-09-25,1.3840830449826989
1992-09-28,1.3956734124214933
1992-09-29,1.402524544179523
1992-09-30,1.4007564084605688
1992-10-01,1.400364094664613
1992-10-02,1.3956734124214933
1992-10-05,1.3879250520471893
1992-10-06,1.3865779256794233
1992-10-07,1.3900472616068946
1992-10-08,1.3873473917869035
1992-10-09,1.3935340022296543
1992-10-12,
1992-10-13,1.3846579894765993
1992-10-14,1.3844662882458811
1992-10-15,1.3842746400885935
1992-10-16,1.3896609227348526
1992-10-19,1.3914011409489355
1992-10-20,1.3986013986013988
1992-10-21,1.3919821826280623
1992-10-22,1.3886960144424387
1992-10-23,1.3919821826280623
1992-10-26,1.3999720005599887
1992-10-27,1.4194464158977997
1992-10-28,1.4361625736033319
1992-10-29,1.4419610670511895
1992-10-30,1.4384349827387801
1992-11-02,1.4471780028943562
1992-11-03,1.4388489208633095
1992-11-04,1.4473874656245478
1992-11-05,1.4351320321469576
1992-11-06,1.4279594459517349
1992-11-09,1.430615164520744
1992-11-10,1.451378809869376
1992-11-11,
1992-11-12,1.4419610670511895
1992-11-13,1.441753171856978
1992-11-16,1.4532771399505884
1992-11-17,1.4615609470914936
1992-11-18,1.4532771399505884
1992-11-19,1.4622020763269485
1992-11-20,1.461347362268011
1992-11-23,1.4634860237084735
1992-11-24,1.4602803738317758
1992-11-25,1.4501160092807426
1992-11-26,
1992-11-27,1.4507471347744088
1992-11-30,1.465845793022574
1992-12-01,1.461347362268011
1992-12-02,1.464343242055938
1992-12-03,1.4520110352838682
1992-12-04,1.4459224985540775
1992-12-07,1.4442518775274407
1992-12-08,1.442169022209403
1992-12-09,1.4405070584845865
1992-12-10,1.4507471347744088
1992-12-11,1.4488554042306576
1992-12-14,1.4549687181725592
1992-12-15,1.4532771399505884
1992-12-16,1.4518002322880372
1992-12-17,1.450536698578474
1992-12-18,1.4459224985540775
1992-12-21,1.443001443001443
1992-12-22,1.4471780028943562
1992-12-23,1.4484356894553883
1992-12-24,1.446759259259259
1992-12-25,
1992-12-28,1.4524328249818446
1992-12-29,1.4503263234227701
1992-12-30,1.450536698578474
1992-12-31,1.451378809869376
1993-01-01,
1993-01-04,1.4667057788207687
1993-01-05,1.4847809948032666
1993-01-06,1.4925373134328357
1993-01-07,1.4947683109118086
1993-01-08,1.488095238095238
1993-01-11,1.484560570071259
1993-01-12,1.484560570071259
1993-01-13,1.4938751120406335
1993-01-14,1.4929829799940282
1993-01-15,1.4836795252225519
1993-01-18,
1993-01-19,1.4874312063067083
1993-01-20,1.4947683109118086
1993-01-21,1.5026296018031555
1993-01-22,1.488095238095238
1993-01-25,1.488095238095238
1993-01-26,1.4814814814814814
1993-01-27,1.4847809948032666
1993-01-28,1.467997651203758
1993-01-29,1.4721036360959812
1993-02-01,1.4803849000740192
1993-02-02,1.474491300501327
1993-02-03,1.4710208884966167
1993-02-04,1.4736221632773356
1993-02-05,1.4788524105294292
1993-02-08,1.4938751120406335
1993-02-09,1.4925373134328357
1993-02-10,1.4914243102162565
1993-02-11,1.4784151389710232
1993-02-12,1.4762326542663124
1993-02-15,
1993-02-16,1.4553922282055012
1993-02-17,1.456876456876457
1993-02-18,1.4539110206455366
1993-02-19,1.4492753623188408
1993-02-22,1.4473874656245478
1993-02-23,1.4367816091954024
1993-02-24,1.4365752047119666
1993-02-25,1.4409221902017293
1993-02-26,1.4378145219266714
1993-03-01,1.4180374361883152
1993-03-02,1.4144271570014144
1993-03-03,1.4178363816815538
1993-03-04,1.4035087719298245
1993-03-05,1.4130281192595733
1993-03-08,1.416029453412631
1993-03-09,1.4265335235378032
1993-03-10,1.4196479273140261
1993-03-11,1.4150275930380642
1993-03-12,1.4068655036578503
1993-03-15,1.4222727919214906
1993-03-16,1.4182385477237271
1993-03-17,1.4092446448703495
1993-03-18,1.4011489421325487
1993-03-19,1.397233477714126
1993-03-22,1.3991884706870015
1993-03-23,1.4214641080312722
1993-03-24,1.4180374361883152
1993-03-25,1.4106361969248131
1993-03-26,1.4104372355430184
1993-03-29,1.4128284826222097
1993-03-30,1.4068655036578503
1993-03-31,1.4196479273140261
1993-04-01,1.4347202295552368
1993-04-02,1.4347202295552368
1993-04-05,1.4247043738424277
1993-04-06,1.4210601108426886
1993-04-07,1.4174344436569808
1993-04-08,1.4100394811054708
1993-04-09,1.4114326040931544
1993-04-12,1.4054813773717498
1993-04-13,1.3937282229965156
1993-04-14,1.3863856924996534
1993-04-15,1.3871549452073797
1993-04-16,1.3958682300390843
1993-04-19,1.3904338153503895
1993-04-20,1.397233477714126
1993-04-21,1.3986013986013988
1993-04-22,1.405086412814388
1993-04-23,1.4021312394840157
1993-04-26,1.3869625520110958
1993-04-27,1.394700139470014
1993-04-28,1.402524544179523
1993-04-29,1.401934669844385
1993-04-30,1.4194464158977997
1993-05-03,1.41622999575131
1993-05-04,1.4322543683758235
1993-05-05,1.4302059496567505
1993-05-06,1.4208581983518045
1993-05-07,1.4118311449950585
1993-05-10,1.4232849416453175
1993-05-11,1.4300014300014299
1993-05-12,1.4275517487508922
1993-05-13,1.4174344436569808
1993-05-14,1.424298532972511
1993-05-17,1.424298532972511
1993-05-18,1.446759259259259
1993-05-19,1.444043321299639
1993-05-20,1.442169022209403
1993-05-21,1.4392630972941853
1993-05-24,1.4407145944388415
1993-05-25,1.4283673760891302
1993-05-26,1.43184421534937
1993-05-27,1.4423770373575653
1993-05-28,1.457301078402798
1993-05-31,
1993-06-01,1.4771048744460855
1993-06-02,1.4749262536873156
1993-06-03,1.467997651203758
1993-06-04,1.4814814814814814
1993-06-07,1.4852220406950838
1993-06-08,1.4963339817447254
1993-06-09,1.4825796886582654
1993-06-10,1.478633742422002
1993-06-11,1.4716703458425313
1993-06-14,1.4814814814814814
1993-06-15,1.4781966001478197
