Date,Open,High,Low,Close,Volume
1983-04-19,58.97,58.97,58.97,58.97
1983-04-20,57.98,57.98,57.98,57.98
1983-04-21,58.24,58.24,58.24,58.24
1983-04-22,58.07,58.07,58.07,58.07
1983-04-25,58.85,58.85,58.85,58.85
1983-04-26,58.17,58.17,58.17,58.17
1983-04-27,58.21,58.21,58.21,58.21
1983-04-28,57.19,57.19,57.19,57.19
1983-04-29,57.2,57.2,57.2,57.2
1983-05-02,56.88,56.88,56.88,56.88
1983-05-03,56.35,56.35,56.35,56.35
1983-05-05,57.65,57.65,57.65,57.65
1983-05-06,59.08,59.08,59.08,59.08
1983-05-09,59.1,59.1,59.1,59.1
1983-05-10,59.46,59.46,59.46,59.46
1983-05-11,59.54,59.54,59.54,59.54
1983-05-13,59.84,59.84,59.84,59.84
1983-05-16,58.75,58.75,58.75,58.75
1983-05-17,58.25,58.25,58.25,58.25
1983-05-18,58.3,58.3,58.3,58.3
1983-05-19,57.02,57.02,57.02,57.02
1983-05-20,56.61,56.61,56.61,56.61
1983-05-24,56.91,56.91,56.91,56.91
1983-05-25,57.42,57.42,57.42,57.42
1983-05-26,57.17,57.17,57.17,57.17
1983-05-27,56.82,56.82,56.82,56.82
1983-05-30,56.5,56.5,56.5,56.5
1983-05-31,57.24,57.24,57.24,57.24
1983-06-01,56.34,56.34,56.34,56.34
1983-06-02,56.38,56.38,56.38,56.38
1983-06-03,56.68,56.68,56.68,56.68
1983-06-06,57.2,57.2,57.2,57.2
1983-06-07,57.68,57.68,57.68,57.68
1983-06-08,57.47,57.47,57.47,57.47
1983-06-09,59.5,59.5,59.5,59.5
1983-06-10,60.01,60.01,60.01,60.01
1983-06-13,61.16,61.16,61.16,61.16
1983-06-14,61.54,61.54,61.54,61.54
1983-06-15,61.35,61.35,61.35,61.35
1983-06-16,61.85,61.85,61.85,61.85
1983-06-17,61.77,61.77,61.77,61.77
1983-06-20,62.94,62.94,62.94,62.94
1983-06-21,63.11,63.11,63.11,63.11
1983-06-22,63.33,63.33,63.33,63.33
1983-06-23,63.45,63.45,63.45,63.45
1983-06-24,63.53,63.53,63.53,63.53
1983-06-27,64.19,64.19,64.19,64.19
1983-06-28,63.65,63.65,63.65,63.65
1983-06-29,63.03,63.03,63.03,63.03
1983-06-30,64.01,64.01,64.01,64.01
1983-07-01,64.11,64.11,64.11,64.11
1983-07-04,63.75,63.75,63.75,63.75
1983-07-05,64.02,64.02,64.02,64.02
1983-07-06,64.81,64.81,64.81,64.81
1983-07-07,65.14,65.14,65.14,65.14
1983-07-08,64.89,64.89,64.89,64.89
1983-07-11,64.59,64.59,64.59,64.59
1983-07-12,63.96,63.96,63.96,63.96
1983-07-13,62.85,62.85,62.85,62.85
1983-07-14,63.89,63.89,63.89,63.89
1983-07-15,63.22,63.22,63.22,63.22
1983-07-18,62.83,62.83,62.83,62.83
1983-07-19,63.72,63.72,63.72,63.72
1983-07-20,64.96,64.96,64.96,64.96
1983-07-21,65.3,65.3,65.3,65.3
1983-07-22,65.16,65.16,65.16,65.16
1983-07-25,65,65,65,65
1983-07-26,66.32,66.32,66.32,66.32
1983-07-27,67.08,67.08,67.08,67.08
1983-07-29,66.06,66.06,66.06,66.06
1983-08-01,65.44,65.44,65.44,65.44
1983-08-02,65.98,65.98,65.98,65.98
1983-08-03,66.07,66.07,66.07,66.07
1983-08-04,66.8,66.8,66.8,66.8
1983-08-05,66.16,66.16,66.16,66.16
1983-08-08,65.95,65.95,65.95,65.95
1983-08-09,65.41,65.41,65.41,65.41
1983-08-10,65.33,65.33,65.33,65.33
1983-08-11,66.42,66.42,66.42,66.42
1983-08-12,65.96,65.96,65.96,65.96
1983-08-15,66.76,66.76,66.76,66.76
1983-08-16,66.41,66.41,66.41,66.41
1983-08-17,66.25,66.25,66.25,66.25
1983-08-18,66.61,66.61,66.61,66.61
1983-08-19,66.09,66.09,66.09,66.09
1983-08-22,66.64,66.64,66.64,66.64
1983-08-23,65.34,65.34,65.34,65.34
1983-08-24,64.41,64.41,64.41,64.41
1983-08-25,63.22,63.22,63.22,63.22
1983-08-26,63.67,63.67,63.67,63.67
1983-08-29,63.49,63.49,63.49,63.49
1983-08-30,64.02,64.02,64.02,64.02
1983-08-31,63.79,63.79,63.79,63.79
1983-09-01,64.16,64.16,64.16,64.16
1983-09-02,63.78,63.78,63.78,63.78
1983-09-05,64.03,64.03,64.03,64.03
1983-09-06,64.97,64.97,64.97,64.97
1983-09-07,64.37,64.37,64.37,64.37
1983-09-08,64.43,64.43,64.43,64.43
1983-09-09,64.45,64.45,64.45,64.45
1983-09-12,65.86,65.86,65.86,65.86
1983-09-13,65.04,65.04,65.04,65.04
1983-09-14,65.11,65.11,65.11,65.11
1983-09-15,64.34,64.34,64.34,64.34
1983-09-16,64.17,64.17,64.17,64.17
1983-09-19,65.13,65.13,65.13,65.13
1983-09-20,65.32,65.32,65.32,65.32
1983-09-21,65.93,65.93,65.93,65.93
1983-09-22,66.33,66.33,66.33,66.33
1983-09-23,66.76,66.76,66.76,66.76
1983-09-26,67.13,67.13,67.13,67.13
1983-09-27,66.64,66.64,66.64,66.64
1983-09-28,66.57,66.57,66.57,66.57
1983-09-29,66.84,66.84,66.84,66.84
1983-09-30,66.96,66.96,66.96,66.96
1983-10-03,66.45,66.45,66.45,66.45
1983-10-04,66.92,66.92,66.92,66.92
1983-10-05,66.56,66.56,66.56,66.56
1983-10-06,67.09,67.09,67.09,67.09
1983-10-07,67.53,67.53,67.53,67.53
1983-10-10,67.48,67.48,67.48,67.48
1983-10-11,67.75,67.75,67.75,67.75
1983-10-12,67.52,67.52,67.52,67.52
1983-10-13,67.25,67.25,67.25,67.25
1983-10-14,67.04,67.04,67.04,67.04
1983-10-17,66.85,66.85,66.85,66.85
1983-10-18,66.91,66.91,66.91,66.91
1983-10-19,66.24,66.24,66.24,66.24
1983-10-20,66.34,66.34,66.34,66.34
1983-10-21,66.44,66.44,66.44,66.44
1983-10-24,65.53,65.53,65.53,65.53
1983-10-25,65.85,65.85,65.85,65.85
1983-10-26,65.33,65.33,65.33,65.33
1983-10-27,64.18,64.18,64.18,64.18
1983-10-28,64.09,64.09,64.09,64.09
1983-10-31,64.14,64.14,64.14,64.14
1983-11-01,63.52,63.52,63.52,63.52
1983-11-02,62.72,62.72,62.72,62.72
1983-11-03,64.11,64.11,64.11,64.11
1983-11-04,63.48,63.48,63.48,63.48
1983-11-07,64.14,64.14,64.14,64.14
1983-11-08,63.92,63.92,63.92,63.92
1983-11-09,63.79,63.79,63.79,63.79
1983-11-10,64.71,64.71,64.71,64.71
1983-11-11,65.32,65.32,65.32,65.32
1983-11-14,66.15,66.15,66.15,66.15
1983-11-15,65.63,65.63,65.63,65.63
1983-11-16,65.32,65.32,65.32,65.32
1983-11-17,65.04,65.04,65.04,65.04
1983-11-18,65.24,65.24,65.24,65.24
1983-11-21,65.21,65.21,65.21,65.21
1983-11-22,66.03,66.03,66.03,66.03
1983-11-23,66.32,66.32,66.32,66.32
1983-11-24,66.58,66.58,66.58,66.58
1983-11-25,67.54,67.54,67.54,67.54
1983-11-28,68.38,68.38,68.38,68.38
1983-11-29,68.46,68.46,68.46,68.46
1983-11-30,69.45,69.45,69.45,69.45
1983-12-01,69.47,69.47,69.47,69.47
1983-12-02,69.99,69.99,69.99,69.99
1983-12-05,70.36,70.36,70.36,70.36
1983-12-06,70.61,70.61,70.61,70.61
1983-12-07,70.29,70.29,70.29,70.29
1983-12-08,70.31,70.31,70.31,70.31
1983-12-09,69.9,69.9,69.9,69.9
1983-12-12,69.96,69.96,69.96,69.96
1983-12-13,70.05,70.05,70.05,70.05
1983-12-14,69.56,69.56,69.56,69.56
1983-12-15,69.05,69.05,69.05,69.05
1983-12-16,69.81,69.81,69.81,69.81
1983-12-19,70.34,70.34,70.34,70.34
1983-12-20,70.24,70.24,70.24,70.24
1983-12-21,70.87,70.87,70.87,70.87
1983-12-22,71.62,71.62,71.62,71.62
1983-12-23,71.58,71.58,71.58,71.58
1983-12-27,73.08,73.08,73.08,73.08
1983-12-28,73.16,73.16,73.16,73.16
1983-12-29,73.22,73.22,73.22,73.22
1984-01-02,75.57,75.57,75.57,75.57
1984-01-03,76.28,76.28,76.28,76.28
1984-01-04,77.7,77.7,77.7,77.7
1984-01-05,79.84,79.84,79.84,79.84
1984-01-06,79.39,79.39,79.39,79.39
1984-01-09,79.51,79.51,79.51,79.51
1984-01-10,79.09,79.09,79.09,79.09
1984-01-11,77.87,77.87,77.87,77.87
1984-01-12,79.14,79.14,79.14,79.14
1984-01-13,79.24,79.24,79.24,79.24
1984-01-16,79.13,79.13,79.13,79.13
1984-01-17,80.41,80.41,80.41,80.41
1984-01-18,81.92,81.92,81.92,81.92
1984-01-19,81.48,81.48,81.48,81.48
1984-01-20,82.27,82.27,82.27,82.27
1984-01-23,82.89,82.89,82.89,82.89
1984-01-24,82.48,82.48,82.48,82.48
1984-01-25,84.45,84.45,84.45,84.45
1984-01-27,85.14,85.14,85.14,85.14
1984-01-30,86.5,86.5,86.5,86.5
1984-01-31,85.87,85.87,85.87,85.87
1984-02-01,87.11,87.11,87.11,87.11
1984-02-02,84.04,84.04,84.04,84.04
1984-02-03,84.89,84.89,84.89,84.89
1984-02-06,80.68,80.68,80.68,80.68
1984-02-07,78.34,78.34,78.34,78.34
1984-02-08,80.4,80.4,80.4,80.4
1984-02-09,76.39,76.39,76.39,76.39
1984-02-10,76.93,76.93,76.93,76.93
1984-02-13,76.48,76.48,76.48,76.48
1984-02-14,76.26,76.26,76.26,76.26
1984-02-15,77.17,77.17,77.17,77.17
1984-02-16,77.02,77.02,77.02,77.02
1984-02-17,78.25,78.25,78.25,78.25
1984-02-20,78.13,78.13,78.13,78.13
1984-02-21,77.24,77.24,77.24,77.24
1984-02-22,75.32,75.32,75.32,75.32
1984-02-23,74.5,74.5,74.5,74.5
1984-02-24,76.38,76.38,76.38,76.38
1984-02-27,78,78,78,78
1984-02-28,76.46,76.46,76.46,76.46
1984-02-29,77.17,77.17,77.17,77.17
1984-03-01,76.15,76.15,76.15,76.15
1984-03-02,76.74,76.74,76.74,76.74
1984-03-05,76.51,76.51,76.51,76.51
1984-03-06,76.68,76.68,76.68,76.68
1984-03-07,76.46,76.46,76.46,76.46
1984-03-08,76.72,76.72,76.72,76.72
1984-03-09,76.45,76.45,76.45,76.45
1984-03-12,75.74,75.74,75.74,75.74
1984-03-13,75.83,75.83,75.83,75.83
1984-03-14,74.61,74.61,74.61,74.61
1984-03-15,75.5,75.5,75.5,75.5
1984-03-16,78.11,78.11,78.11,78.11
1984-03-19,76.38,76.38,76.38,76.38
1984-03-20,76.74,76.74,76.74,76.74
1984-03-21,76.97,76.97,76.97,76.97
1984-03-22,76.58,76.58,76.58,76.58
1984-03-23,75.76,75.76,75.76,75.76
1984-03-26,75.16,75.16,75.16,75.16
1984-03-27,75.25,75.25,75.25,75.25
1984-03-28,76.33,76.33,76.33,76.33
1984-03-29,76.68,76.68,76.68,76.68
1984-03-30,77.32,77.32,77.32,77.32
1984-04-02,78.02,78.02,78.02,78.02
1984-04-03,77.96,77.96,77.96,77.96
1984-04-04,77.7,77.7,77.7,77.7
1984-04-05,77.33,77.33,77.33,77.33
1984-04-06,76.4,76.4,76.4,76.4
1984-04-09,75.62,75.62,75.62,75.62
1984-04-10,75.75,75.75,75.75,75.75
1984-04-11,74.81,74.81,74.81,74.81
1984-04-12,75.1,75.1,75.1,75.1
1984-04-13,75.84,75.84,75.84,75.84
1984-04-16,75.27,75.27,75.27,75.27
1984-04-17,75.38,75.38,75.38,75.38
1984-04-18,75.07,75.07,75.07,75.07
1984-04-19,74.62,74.62,74.62,74.62
1984-04-24,73.72,73.72,73.72,73.72
1984-04-25,74.37,74.37,74.37,74.37
1984-04-26,75.11,75.11,75.11,75.11
1984-04-27,74.96,74.96,74.96,74.96
1984-05-01,74.51,74.51,74.51,74.51
1984-05-02,74.76,74.76,74.76,74.76
1984-05-03,74.98,74.98,74.98,74.98
1984-05-04,76.04,76.04,76.04,76.04
1984-05-07,75.98,75.98,75.98,75.98
1984-05-08,76.31,76.31,76.31,76.31
1984-05-09,77.14,77.14,77.14,77.14
1984-05-10,76.33,76.33,76.33,76.33
1984-05-11,75.49,75.49,75.49,75.49
1984-05-14,75.61,75.61,75.61,75.61
1984-05-15,75.89,75.89,75.89,75.89
1984-05-16,76.15,76.15,76.15,76.15
1984-05-17,76.31,76.31,76.31,76.31
1984-05-18,75.94,75.94,75.94,75.94
1984-05-21,75.85,75.85,75.85,75.85
1984-05-22,74.64,74.64,74.64,74.64
1984-05-23,73.63,73.63,73.63,73.63
1984-05-24,72.32,72.32,72.32,72.32
1984-05-25,69.83,69.83,69.83,69.83
1984-05-28,71.38,71.38,71.38,71.38
1984-05-29,71.58,71.58,71.58,71.58
1984-05-30,69.46,69.46,69.46,69.46
1984-06-01,70.33,70.33,70.33,70.33
1984-06-04,71.85,71.85,71.85,71.85
1984-06-05,71.16,71.16,71.16,71.16
1984-06-06,71.13,71.13,71.13,71.13
1984-06-07,70.8,70.8,70.8,70.8
1984-06-08,70.92,70.92,70.92,70.92
1984-06-12,69.84,69.84,69.84,69.84
1984-06-13,69.39,69.39,69.39,69.39
1984-06-14,68.98,68.98,68.98,68.98
1984-06-15,68.14,68.14,68.14,68.14
1984-06-18,66.96,66.96,66.96,66.96
1984-06-19,67.84,67.84,67.84,67.84
1984-06-20,67.42,67.42,67.42,67.42
1984-06-21,67.9,67.9,67.9,67.9
1984-06-22,68.88,68.88,68.88,68.88
1984-06-25,69.73,69.73,69.73,69.73
1984-06-26,69.52,69.52,69.52,69.52
1984-06-27,70.3,70.3,70.3,70.3
1984-06-28,70.34,70.34,70.34,70.34
1984-06-29,71.09,71.09,71.09,71.09
1984-07-02,70.87,70.87,70.87,70.87
1984-07-03,70.99,70.99,70.99,70.99
1984-07-04,71.32,71.32,71.32,71.32
1984-07-05,71.97,71.97,71.97,71.97
1984-07-06,70.96,70.96,70.96,70.96
1984-07-09,70.86,70.86,70.86,70.86
1984-07-10,70.79,70.79,70.79,70.79
1984-07-11,69.04,69.04,69.04,69.04
1984-07-12,67.99,67.99,67.99,67.99
1984-07-13,68.93,68.93,68.93,68.93
1984-07-16,69.02,69.02,69.02,69.02
1984-07-17,68.9,68.9,68.9,68.9
1984-07-18,68.17,68.17,68.17,68.17
1984-07-19,67.39,67.39,67.39,67.39
1984-07-20,67.33,67.33,67.33,67.33
1984-07-23,65.04,65.04,65.04,65.04
1984-07-24,65.73,65.73,65.73,65.73
1984-07-25,65.91,65.91,65.91,65.91
1984-07-26,67.68,67.68,67.68,67.68
1984-07-27,67.08,67.08,67.08,67.08
1984-07-30,67.33,67.33,67.33,67.33
1984-07-31,67.88,67.88,67.88,67.88
1984-08-01,68.63,68.63,68.63,68.63
1984-08-02,69.78,69.78,69.78,69.78
1984-08-03,72.01,72.01,72.01,72.01
1984-08-06,73.05,73.05,73.05,73.05
1984-08-07,72.25,72.25,72.25,72.25
1984-08-08,74.35,74.35,74.35,74.35
1984-08-09,73.37,73.37,73.37,73.37
1984-08-10,75.49,75.49,75.49,75.49
1984-08-13,73.44,73.44,73.44,73.44
1984-08-14,73.98,73.98,73.98,73.98
1984-08-15,73.37,73.37,73.37,73.37
1984-08-16,72.93,72.93,72.93,72.93
1984-08-17,73.19,73.19,73.19,73.19
1984-08-20,73.27,73.27,73.27,73.27
1984-08-21,74.24,74.24,74.24,74.24
1984-08-22,75.17,75.17,75.17,75.17
1984-08-23,76.18,76.18,76.18,76.18
1984-08-24,76.4,76.4,76.4,76.4
1984-08-27,75.61,75.61,75.61,75.61
1984-08-28,75.51,75.51,75.51,75.51
1984-08-29,75.96,75.96,75.96,75.96
1984-08-30,75.3,75.3,75.3,75.3
1984-08-31,75.55,75.55,75.55,75.55
1984-09-03,76.06,76.06,76.06,76.06
1984-09-04,75.69,75.69,75.69,75.69
1984-09-05,75.65,75.65,75.65,75.65
1984-09-06,76.03,76.03,76.03,76.03
1984-09-07,76.84,76.84,76.84,76.84
1984-09-10,75.51,75.51,75.51,75.51
1984-09-11,77.17,77.17,77.17,77.17
1984-09-12,77.14,77.14,77.14,77.14
1984-09-13,77.93,77.93,77.93,77.93
1984-09-14,79.33,79.33,79.33,79.33
1984-09-17,78.83,78.83,78.83,78.83
1984-09-18,80.22,80.22,80.22,80.22
1984-09-19,80.26,80.26,80.26,80.26
1984-09-20,80.34,80.34,80.34,80.34
1984-09-21,79.48,79.48,79.48,79.48
1984-09-24,79.16,79.16,79.16,79.16
1984-09-25,79.77,79.77,79.77,79.77
1984-09-26,81.32,81.32,81.32,81.32
1984-09-27,81.48,81.48,81.48,81.48
1984-09-28,80.97,80.97,80.97,80.97
1984-10-01,79.93,79.93,79.93,79.93
1984-10-02,79.95,79.95,79.95,79.95
1984-10-03,79.28,79.28,79.28,79.28
1984-10-04,79.45,79.45,79.45,79.45
1984-10-05,80.39,80.39,80.39,80.39
1984-10-08,80.89,80.89,80.89,80.89
1984-10-09,81.68,81.68,81.68,81.68
1984-10-10,81.59,81.59,81.59,81.59
1984-10-11,82.45,82.45,82.45,82.45
1984-10-12,82.71,82.71,82.71,82.71
1984-10-15,83.36,83.36,83.36,83.36
1984-10-17,82.1,82.1,82.1,82.1
1984-10-18,82.53,82.53,82.53,82.53
1984-10-19,83.92,83.92,83.92,83.92
1984-10-22,84.94,84.94,84.94,84.94
1984-10-23,84.83,84.83,84.83,84.83
1984-10-24,84.42,84.42,84.42,84.42
1984-10-25,84.67,84.67,84.67,84.67
1984-10-26,83.95,83.95,83.95,83.95
1984-10-29,83.6,83.6,83.6,83.6
1984-10-30,83.54,83.54,83.54,83.54
1984-10-31,84,84,84,84
1984-11-01,84.1,84.1,84.1,84.1
1984-11-02,83.94,83.94,83.94,83.94
1984-11-05,83.41,83.41,83.41,83.41
1984-11-06,83.85,83.85,83.85,83.85
1984-11-07,82.65,82.65,82.65,82.65
1984-11-08,82.87,82.87,82.87,82.87
1984-11-09,83.62,83.62,83.62,83.62
1984-11-12,83.02,83.02,83.02,83.02
1984-11-13,83.42,83.42,83.42,83.42
1984-11-14,82.39,82.39,82.39,82.39
1984-11-15,80.75,80.75,80.75,80.75
1984-11-16,81.67,81.67,81.67,81.67
1984-11-19,79.94,79.94,79.94,79.94
1984-11-20,80.29,80.29,80.29,80.29
1984-11-21,80.24,80.24,80.24,80.24
1984-11-22,80.51,80.51,80.51,80.51
1984-11-23,81.86,81.86,81.86,81.86
1984-11-26,82.14,82.14,82.14,82.14
1984-11-27,82.67,82.67,82.67,82.67
1984-11-28,83.56,83.56,83.56,83.56
1984-11-29,82.85,82.85,82.85,82.85
1984-11-30,82.89,82.89,82.89,82.89
1984-12-03,83.48,83.48,83.48,83.48
1984-12-04,83.62,83.62,83.62,83.62
1984-12-05,83.31,83.31,83.31,83.31
1984-12-06,82.44,82.44,82.44,82.44
1984-12-07,83.05,83.05,83.05,83.05
1984-12-10,82.41,82.41,82.41,82.41
1984-12-11,82.81,82.81,82.81,82.81
1984-12-12,83.03,83.03,83.03,83.03
1984-12-13,83.13,83.13,83.13,83.13
1984-12-14,83.44,83.44,83.44,83.44
1984-12-17,84.05,84.05,84.05,84.05
1984-12-18,85.34,85.34,85.34,85.34
1984-12-19,85.81,85.81,85.81,85.81
1984-12-20,85.3,85.3,85.3,85.3
1984-12-21,85.28,85.28,85.28,85.28
1984-12-27,85.25,85.25,85.25,85.25
1984-12-28,85.75,85.75,85.75,85.75
1985-01-02,88.22,88.22,88.22,88.22
1985-01-03,85.99,85.99,85.99,85.99
1985-01-04,86.87,86.87,86.87,86.87
1985-01-07,87.76,87.76,87.76,87.76
1985-01-08,87.73,87.73,87.73,87.73
1985-01-09,87.01,87.01,87.01,87.01
1985-01-10,87.71,87.71,87.71,87.71
1985-01-11,87.94,87.94,87.94,87.94
1985-01-14,87.09,87.09,87.09,87.09
1985-01-15,88.72,88.72,88.72,88.72
1985-01-16,88.67,88.67,88.67,88.67
1985-01-17,88.75,88.75,88.75,88.75
1985-01-18,88.21,88.21,88.21,88.21
1985-01-21,89.15,89.15,89.15,89.15
1985-01-22,90.93,90.93,90.93,90.93
1985-01-23,91.02,91.02,91.02,91.02
1985-01-24,90.8,90.8,90.8,90.8
1985-01-25,90.58,90.58,90.58,90.58
1985-01-28,89.97,89.97,89.97,89.97
1985-01-29,88.94,88.94,88.94,88.94
1985-01-30,90.79,90.79,90.79,90.79
1985-01-31,90.4,90.4,90.4,90.4
1985-02-01,90.36,90.36,90.36,90.36
1985-02-04,89.43,89.43,89.43,89.43
1985-02-05,91.26,91.26,91.26,91.26
1985-02-06,91.48,91.48,91.48,91.48
1985-02-08,91.24,91.24,91.24,91.24
1985-02-11,91.61,91.61,91.61,91.61
1985-02-12,89.88,89.88,89.88,89.88
1985-02-13,91.62,91.62,91.62,91.62
1985-02-14,92.89,92.89,92.89,92.89
1985-02-15,92.63,92.63,92.63,92.63
1985-02-18,92.79,92.79,92.79,92.79
1985-02-19,93.49,93.49,93.49,93.49
1985-02-20,94.25,94.25,94.25,94.25
1985-02-21,94.64,94.64,94.64,94.64
1985-02-22,94.27,94.27,94.27,94.27
1985-02-25,93.11,93.11,93.11,93.11
1985-02-26,92.09,92.09,92.09,92.09
1985-02-27,92.32,92.32,92.32,92.32
1985-02-28,92.42,92.42,92.42,92.42
1985-03-01,93.89,93.89,93.89,93.89
1985-03-04,95.64,95.64,95.64,95.64
1985-03-05,96.18,96.18,96.18,96.18
1985-03-06,96.33,96.33,96.33,96.33
1985-03-07,95.18,95.18,95.18,95.18
1985-03-08,96.1,96.1,96.1,96.1
1985-03-11,95.84,95.84,95.84,95.84
1985-03-12,97.27,97.27,97.27,97.27
1985-03-13,97.26,97.26,97.26,97.26
1985-03-14,97.3,97.3,97.3,97.3
1985-03-15,96.91,96.91,96.91,96.91
1985-03-18,96.24,96.24,96.24,96.24
1985-03-19,95.15,95.15,95.15,95.15
1985-03-20,95.92,95.92,95.92,95.92
1985-03-21,95.79,95.79,95.79,95.79
1985-03-22,95.7,95.7,95.7,95.7
1985-03-25,94.62,94.62,94.62,94.62
1985-03-26,94.67,94.67,94.67,94.67
1985-03-27,94.84,94.84,94.84,94.84
1985-03-28,94.76,94.76,94.76,94.76
1985-03-29,93.73,93.73,93.73,93.73
1985-04-01,93.5,93.5,93.5,93.5
1985-04-02,93.68,93.68,93.68,93.68
1985-04-03,93.48,93.48,93.48,93.48
1985-04-04,93.86,93.86,93.86,93.86
1985-04-09,94.12,94.12,94.12,94.12
1985-04-10,94.65,94.65,94.65,94.65
1985-04-11,94.72,94.72,94.72,94.72
1985-04-12,95.27,95.27,95.27,95.27
1985-04-15,95.79,95.79,95.79,95.79
1985-04-16,95.56,95.56,95.56,95.56
1985-04-17,95.09,95.09,95.09,95.09
1985-04-18,94.95,94.95,94.95,94.95
1985-04-19,94.67,94.67,94.67,94.67
1985-04-22,95.01,95.01,95.01,95.01
1985-04-23,94.18,94.18,94.18,94.18
1985-04-24,94.76,94.76,94.76,94.76
1985-04-25,94.89,94.89,94.89,94.89
1985-04-26,95.72,95.72,95.72,95.72
1985-04-29,95.19,95.19,95.19,95.19
1985-05-01,95.42,95.42,95.42,95.42
1985-05-02,94.88,94.88,94.88,94.88
1985-05-03,95.39,95.39,95.39,95.39
1985-05-06,95.56,95.56,95.56,95.56
1985-05-07,95.03,95.03,95.03,95.03
1985-05-08,94.58,94.58,94.58,94.58
1985-05-09,93.71,93.71,93.71,93.71
1985-05-10,94.5,94.5,94.5,94.5
1985-05-13,94.54,94.54,94.54,94.54
1985-05-14,93.85,93.85,93.85,93.85
1985-05-15,93.4,93.4,93.4,93.4
1985-05-17,93.03,93.03,93.03,93.03
1985-05-20,93.67,93.67,93.67,93.67
1985-05-21,94.29,94.29,94.29,94.29
1985-05-22,94.31,94.31,94.31,94.31
1985-05-23,94.24,94.24,94.24,94.24
1985-05-24,93.71,93.71,93.71,93.71
1985-05-28,94.65,94.65,94.65,94.65
1985-05-29,94.64,94.64,94.64,94.64
1985-05-30,94.77,94.77,94.77,94.77
1985-05-31,94.43,94.43,94.43,94.43
1985-06-03,95.61,95.61,95.61,95.61
1985-06-04,95.23,95.23,95.23,95.23
1985-06-05,95.99,95.99,95.99,95.99
1985-06-06,95.49,95.49,95.49,95.49
